name,split,det count,gt count,ref count,type
154895,test,2,2,2,interactive
154946,test,2,2,3,interactive
155155,test,4,2,2,interactive
155168,test,7,2,4,interactive
155253,test,2,1,2,interactive
155323,test,3,1,2,interactive
155353,test,3,2,3,interactive
155365,test,4,3,3,interactive
155383,test,4,3,5,interactive
155398,test,3,2,2,interactive
155491,test,12,2,4,interactive
155498,test,2,2,2,interactive
155501,test,9,3,3,interactive
155582,test,5,1,1,other
155613,test,4,2,3,interactive
155653,test,3,1,3,interactive
155682,test,6,3,3,interactive
155684,test,6,2,4,interactive
155691,test,7,2,3,interactive
155701,test,2,1,3,interactive
155726,test,4,2,2,interactive
155767,test,3,2,3,interactive
155856,test,6,2,3,interactive
155901,test,5,2,2,interactive
155949,test,2,1,2,interactive
155991,test,3,1,1,other
156064,test,3,2,2,interactive
156128,test,2,2,2,interactive
156335,test,3,2,3,interactive
156381,test,6,1,2,interactive
156418,test,8,1,2,interactive
156429,test,13,2,3,interactive
156479,test,4,2,2,interactive
156486,test,2,2,2,interactive
156523,test,4,2,2,interactive
156622,test,2,2,2,interactive
156689,test,2,2,2,interactive
156726,test,7,1,1,other
156777,test,2,1,1,other
156815,test,5,2,2,interactive
156817,test,2,2,2,interactive
156830,test,6,1,1,other
156838,test,2,2,2,interactive
157093,test,3,2,3,interactive
157178,test,7,1,3,interactive
157191,test,5,1,1,other
157204,test,5,1,3,interactive
157232,test,5,2,2,interactive
157364,test,5,2,5,interactive
157410,test,3,1,1,other
157426,test,8,1,1,other
157465,test,11,2,2,interactive
157506,test,5,2,6,interactive
157535,test,2,2,2,interactive
157584,test,2,2,2,interactive
157634,test,3,2,2,interactive
157656,test,6,1,1,other
157667,test,3,1,2,interactive
157702,test,6,2,3,interactive
157754,test,1,1,22,other
157845,test,3,2,2,interactive
157924,test,7,1,1,other
157926,test,3,1,2,interactive
157952,test,2,2,2,interactive
158129,test,6,1,1,other
158140,test,11,1,1,other
158154,test,4,2,2,interactive
158171,test,2,1,1,other
158441,test,5,1,2,interactive
158646,test,8,2,2,interactive
158655,test,5,2,2,interactive
158698,test,2,1,1,other
158775,test,10,1,2,interactive
158777,test,10,2,3,interactive
158853,test,2,2,2,interactive
158881,test,2,2,2,interactive
158978,test,3,2,4,interactive
158996,test,2,2,2,interactive
159003,test,9,2,2,interactive
159025,test,4,2,2,interactive
159079,test,3,2,2,interactive
159139,test,3,1,2,interactive
159229,test,3,1,1,other
159280,test,2,2,3,interactive
159387,test,7,2,3,interactive
159396,test,2,2,2,interactive
159416,test,3,2,3,interactive
159466,test,2,2,2,interactive
159524,test,2,2,2,interactive
159536,test,2,1,2,interactive
159606,test,4,2,4,interactive
159610,test,8,2,2,interactive
159703,test,7,2,2,interactive
159754,test,10,2,3,interactive
159758,test,2,1,2,interactive
159815,test,2,1,2,interactive
159843,test,2,2,2,interactive
159855,test,2,2,2,interactive
159863,test,7,1,1,other
159871,test,5,2,2,interactive
159893,test,12,2,2,interactive
160036,test,2,1,3,interactive
160084,test,2,2,2,interactive
160172,test,3,2,2,interactive
160182,test,2,2,2,interactive
160191,test,3,2,4,interactive
160198,test,2,2,2,interactive
160199,test,2,2,2,interactive
160232,test,5,2,3,interactive
160237,test,3,1,2,interactive
160341,test,2,2,2,interactive
160387,test,2,2,2,interactive
160438,test,5,1,2,interactive
160479,test,3,3,5,interactive
160752,test,10,2,2,interactive
160884,test,4,1,2,interactive
160888,test,2,2,2,interactive
160927,test,2,2,2,interactive
161022,test,7,1,2,interactive
161037,test,2,1,3,interactive
161059,test,3,2,2,interactive
161061,test,9,2,3,interactive
161084,test,5,2,3,interactive
161183,test,4,2,3,interactive
161187,test,4,2,3,interactive
161439,test,2,2,2,interactive
161470,test,2,2,2,interactive
161487,test,7,2,3,interactive
161638,test,3,2,2,other
161731,test,2,1,3,interactive
161750,test,6,2,3,interactive
161813,test,2,1,1,other
161838,test,8,1,1,other
161853,test,6,1,3,interactive
161877,test,3,1,2,interactive
161971,test,8,1,2,interactive
161995,test,9,5,6,interactive
162040,test,4,3,3,interactive
162046,test,8,2,2,interactive
162076,test,2,2,2,interactive
162083,test,3,2,2,interactive
162212,test,6,1,1,other
162241,test,5,2,2,interactive
162363,test,7,2,4,interactive
162383,test,3,1,1,other
162387,test,5,2,4,interactive
162480,test,3,2,2,interactive
162703,test,4,3,3,interactive
162726,test,2,2,3,interactive
162830,test,9,1,2,interactive
162866,test,5,1,1,other
162905,test,3,2,2,interactive
162962,test,8,2,2,interactive
162986,test,2,2,2,interactive
162997,test,4,2,2,interactive
163064,test,4,1,2,interactive
163119,test,8,1,1,other
163123,test,4,2,4,interactive
163207,test,6,2,2,interactive
163222,test,10,1,1,other
163296,test,7,1,2,interactive
163324,test,2,2,2,interactive
163447,test,6,1,1,other
163497,test,9,2,2,interactive
163660,test,5,1,1,other
163661,test,2,2,2,interactive
163667,test,4,1,2,interactive
163702,test,12,3,4,interactive
163721,test,3,2,2,interactive
163735,test,2,1,2,interactive
163752,test,2,2,2,interactive
163791,test,4,1,5,interactive
163991,test,2,2,3,interactive
163998,test,2,1,2,interactive
164058,test,2,2,2,interactive
164176,test,4,1,1,other
164203,test,2,1,2,interactive
164208,test,2,2,3,interactive
164262,test,3,2,2,interactive
164303,test,2,1,2,interactive
164304,test,2,2,2,interactive
164379,test,2,2,2,interactive
164415,test,2,1,2,interactive
164466,test,3,1,3,interactive
164519,test,3,2,2,interactive
164574,test,5,2,2,interactive
164610,test,11,2,2,interactive
164654,test,2,2,2,other
164675,test,12,3,5,interactive
164680,test,4,1,2,interactive
164686,test,4,2,2,interactive
164810,test,8,2,2,interactive
164908,test,6,3,3,interactive
164979,test,9,2,3,interactive
165000,test,3,2,2,interactive
165005,test,4,2,2,interactive
165122,test,3,2,2,interactive
165132,test,12,2,2,interactive
165193,test,2,2,2,interactive
165224,test,7,2,2,interactive
165289,test,2,1,1,other
165302,test,8,2,2,interactive
165466,test,9,2,2,interactive
165556,test,3,2,2,interactive
165606,test,2,2,2,interactive
165621,test,3,2,2,interactive
165632,test,7,2,2,interactive
165663,test,3,1,2,interactive
165698,test,9,2,2,interactive
165699,test,2,1,2,interactive
165860,test,2,2,2,other
165878,test,6,2,2,interactive
165891,test,5,2,2,interactive
165980,test,5,2,2,interactive
165982,test,4,3,6,interactive
166006,test,13,2,3,interactive
166076,test,3,2,2,interactive
166117,test,2,2,2,interactive
166201,test,6,2,2,interactive
166286,test,11,4,11,interactive
166304,test,4,2,2,interactive
166380,test,2,2,2,interactive
166403,test,10,2,2,interactive
166408,test,11,2,2,interactive
166444,test,2,2,2,interactive
166445,test,6,1,2,interactive
166475,test,3,2,2,interactive
166487,test,2,2,2,interactive
166526,test,5,1,1,other
166533,test,3,3,3,interactive
166555,test,4,1,1,other
166604,test,4,3,4,interactive
166661,test,2,2,2,interactive
166699,test,2,2,2,interactive
166770,test,4,2,2,interactive
166801,test,3,2,2,interactive
166824,test,8,1,1,other
166896,test,4,2,2,interactive
166898,test,8,2,2,interactive
166917,test,2,1,4,interactive
166994,test,7,2,2,interactive
167015,test,4,1,2,interactive
167205,test,2,1,2,interactive
167230,test,2,1,2,interactive
167253,test,5,1,1,other
167287,test,3,2,3,interactive
167312,test,4,2,2,interactive
167373,test,5,1,3,interactive
167393,test,2,2,2,interactive
167434,test,4,2,3,interactive
167515,test,3,1,2,interactive
167529,test,9,2,2,interactive
167580,test,3,2,2,interactive
167643,test,3,1,1,other
167669,test,10,2,3,interactive
167675,test,4,2,2,interactive
167797,test,4,1,1,other
167871,test,7,2,3,interactive
167941,test,4,2,2,other
167942,test,2,2,2,interactive
167951,test,4,2,2,interactive
167976,test,3,1,2,interactive
168018,test,10,1,2,interactive
168083,test,2,1,2,interactive
168184,test,4,2,2,interactive
168408,test,1,1,2,other
168429,test,7,1,2,interactive
168462,test,2,1,3,interactive
168722,test,3,1,1,other
168823,test,5,2,5,interactive
168866,test,4,2,3,interactive
168942,test,4,2,2,interactive
169084,test,2,2,2,interactive
169108,test,9,3,5,interactive
169119,test,4,1,1,other
169336,test,7,1,3,interactive
169338,test,12,1,2,interactive
169491,test,2,2,2,interactive
169557,test,3,2,3,interactive
169581,test,2,2,2,interactive
169661,test,7,1,2,interactive
169689,test,10,2,2,interactive
169759,test,3,2,3,interactive
169802,test,7,2,2,interactive
169822,test,12,1,2,interactive
169833,test,11,2,2,interactive
169961,test,10,2,3,interactive
170161,test,10,1,1,other
170273,test,8,2,2,interactive
170336,test,3,2,2,interactive
170465,test,4,2,4,interactive
170491,test,10,1,1,other
170516,test,3,1,2,interactive
170527,test,4,2,2,interactive
170568,test,2,2,2,interactive
170585,test,2,2,2,interactive
170693,test,2,2,2,interactive
170716,test,3,1,3,interactive
170742,test,2,2,2,interactive
170769,test,6,2,3,interactive
170833,test,3,2,2,interactive
170866,test,7,2,3,interactive
170884,test,1,1,4,other
170911,test,2,1,1,other
170931,test,4,2,3,interactive
171047,test,9,3,4,interactive
171090,test,6,2,2,interactive
171118,test,3,1,1,other
171252,test,1,1,2,other
171283,test,7,2,2,interactive
171350,test,2,2,3,interactive
171353,test,4,2,2,interactive
171404,test,2,1,4,interactive
171563,test,3,2,2,interactive
171566,test,2,2,2,interactive
171580,test,3,1,1,other
171647,test,3,1,1,other
171814,test,4,2,2,interactive
171822,test,11,2,2,interactive
171827,test,4,2,4,interactive
171854,test,8,3,3,interactive
171944,test,3,1,2,interactive
172029,test,2,2,3,interactive
172139,test,2,2,2,other
172197,test,6,2,2,interactive
172208,test,6,1,1,other
172216,test,2,2,2,other
172243,test,2,1,2,interactive
172288,test,7,3,4,interactive
172296,test,2,1,1,other
172373,test,2,2,2,interactive
172420,test,3,2,2,interactive
172490,test,5,1,2,interactive
172525,test,8,2,2,interactive
172585,test,5,1,2,interactive
172589,test,2,2,2,interactive
172602,test,2,1,3,interactive
172653,test,9,2,5,interactive
172658,test,3,3,3,interactive
172701,test,6,2,3,interactive
172785,test,8,3,3,interactive
172867,test,9,2,3,interactive
172896,test,9,2,2,interactive
172955,test,3,1,3,interactive
173077,test,8,2,2,interactive
173167,test,2,2,2,interactive
173175,test,9,2,2,interactive
173216,test,2,2,2,interactive
173234,test,2,1,3,interactive
173244,test,4,1,1,other
173272,test,4,1,1,other
173292,test,10,2,2,interactive
173316,test,3,2,2,interactive
173395,test,2,2,4,interactive
173415,test,2,2,2,interactive
173420,test,8,3,4,interactive
173468,test,3,2,2,interactive
173520,test,2,2,2,interactive
173629,test,5,2,2,interactive
173637,test,2,2,2,interactive
173738,test,2,2,2,interactive
173744,test,11,2,2,interactive
173812,test,2,1,2,interactive
173814,test,3,1,1,other
173856,test,7,2,2,interactive
173981,test,3,1,1,other
174017,test,4,2,3,interactive
174195,test,4,2,4,interactive
174210,test,3,2,2,interactive
174212,test,3,1,1,other
174218,test,4,2,4,interactive
174226,test,8,1,2,interactive
174270,test,10,1,1,other
174283,test,6,2,2,interactive
174329,test,2,2,2,interactive
174451,test,6,3,4,interactive
174486,test,2,2,2,interactive
174508,test,3,3,3,interactive
174515,test,5,2,2,interactive
174569,test,2,2,3,interactive
174587,test,6,2,8,interactive
174722,test,2,1,3,interactive
174769,test,2,1,3,interactive
174789,test,4,2,2,interactive
174837,test,13,1,2,interactive
174840,test,7,2,2,interactive
174880,test,2,2,2,interactive
174899,test,3,3,3,interactive
174901,test,4,1,2,interactive
174923,test,4,2,3,interactive
174948,test,2,2,2,interactive
174956,test,1,1,2,other
174958,test,2,2,2,interactive
175004,test,5,2,3,interactive
175237,test,1,1,2,other
175294,test,9,1,4,interactive
175306,test,8,2,4,interactive
175331,test,8,2,2,interactive
175385,test,3,1,2,interactive
175488,test,5,2,2,interactive
175490,test,5,2,3,interactive
175652,test,8,1,2,interactive
175705,test,2,2,2,interactive
175744,test,2,2,2,interactive
175746,test,3,1,2,interactive
175776,test,5,1,3,interactive
175883,test,4,1,2,interactive
175906,test,2,2,2,interactive
175925,test,5,1,1,other
175944,test,3,1,1,other
175970,test,7,1,2,interactive
176007,test,11,2,2,interactive
176030,test,9,1,2,interactive
176110,test,4,3,4,interactive
176190,test,2,2,2,interactive
176204,test,2,1,1,other
176212,test,9,1,1,other
176216,test,7,1,1,other
176345,test,8,2,2,interactive
176373,test,2,2,2,interactive
176384,test,2,1,1,other
176517,test,8,1,1,other
176536,test,5,2,2,interactive
176549,test,4,2,2,interactive
176665,test,8,1,1,other
176671,test,2,1,2,interactive
176765,test,10,3,4,interactive
176847,test,9,1,2,interactive
176939,test,5,3,5,interactive
176957,test,2,2,2,interactive
177014,test,4,2,2,interactive
177092,test,11,1,1,other
177095,test,2,2,2,interactive
177124,test,2,2,3,interactive
177351,test,5,2,3,interactive
177453,test,7,2,3,interactive
177533,test,2,2,4,interactive
177814,test,2,2,2,interactive
177870,test,3,1,1,other
177887,test,6,1,2,interactive
177898,test,2,2,2,interactive
177938,test,2,1,1,other
178034,test,2,2,2,interactive
178057,test,2,2,2,interactive
178084,test,5,2,3,interactive
178238,test,10,3,4,interactive
178291,test,9,1,1,other
178301,test,1,1,3,other
178302,test,11,1,2,interactive
178363,test,8,2,4,interactive
178384,test,3,1,2,interactive
178462,test,7,1,1,other
178499,test,2,2,2,interactive
178510,test,5,2,3,interactive
178571,test,4,2,4,interactive
178615,test,2,2,3,interactive
178632,test,3,2,2,interactive
178711,test,2,2,4,interactive
178721,test,2,2,2,interactive
178733,test,1,1,2,other
178876,test,5,2,2,interactive
178883,test,11,2,4,interactive
178941,test,5,2,3,interactive
178943,test,3,2,5,interactive
179033,test,5,1,1,other
179047,test,2,2,2,interactive
179051,test,5,2,2,interactive
179053,test,4,2,3,interactive
179069,test,10,2,2,interactive
179095,test,8,2,3,interactive
179122,test,4,2,2,interactive
179174,test,2,1,1,other
179204,test,2,2,3,interactive
179241,test,4,2,3,interactive
179279,test,6,1,2,interactive
179320,test,7,1,1,other
179345,test,6,2,4,interactive
179466,test,4,1,1,other
179512,test,2,2,4,interactive
179531,test,2,2,2,interactive
179605,test,8,2,2,interactive
179617,test,11,1,1,other
179624,test,5,2,3,interactive
179649,test,8,2,2,interactive
179677,test,2,1,2,interactive
179744,test,2,2,3,interactive
179781,test,7,2,2,interactive
179831,test,3,1,1,other
179853,test,1,1,2,other
179980,test,2,2,2,interactive
180041,test,2,2,2,interactive
180196,test,7,2,2,interactive
180267,test,4,1,2,interactive
180341,test,7,1,1,other
180348,test,5,2,3,interactive
180370,test,4,3,3,interactive
180401,test,5,4,4,interactive
180461,test,7,1,3,interactive
180593,test,2,1,2,interactive
180652,test,4,1,2,interactive
180681,test,3,2,2,interactive
180768,test,2,1,1,other
180789,test,2,2,2,interactive
180955,test,6,2,3,interactive
181003,test,2,2,2,interactive
181107,test,3,1,1,other
181130,test,7,1,1,other
181225,test,4,1,4,interactive
181229,test,9,1,6,interactive
181247,test,5,2,2,interactive
181274,test,6,1,2,interactive
181341,test,5,2,2,interactive
181429,test,2,2,2,interactive
181457,test,2,2,2,interactive
181480,test,10,1,2,interactive
181482,test,7,2,3,interactive
181532,test,2,1,1,other
181535,test,10,2,3,interactive
181593,test,2,2,3,interactive
181695,test,11,2,2,interactive
181756,test,3,1,1,other
181768,test,2,1,2,interactive
181779,test,2,2,3,interactive
181952,test,2,2,2,interactive
181979,test,2,2,2,interactive
182022,test,3,1,2,interactive
182071,test,4,2,2,interactive
182090,test,14,2,2,interactive
182194,test,10,2,2,interactive
182227,test,2,2,2,interactive
182241,test,3,1,2,interactive
182251,test,3,2,2,interactive
182295,test,9,2,2,interactive
182377,test,3,2,3,interactive
182405,test,9,1,1,other
182485,test,10,1,2,interactive
182570,test,9,2,2,interactive
182572,test,2,2,3,interactive
182659,test,3,2,3,interactive
182709,test,2,2,2,interactive
182777,test,2,2,2,interactive
183076,test,2,2,2,interactive
183221,test,2,2,2,interactive
183226,test,7,1,3,interactive
183227,test,5,2,3,interactive
183243,test,6,2,2,interactive
183245,test,3,2,2,interactive
183355,test,2,2,2,interactive
183400,test,4,1,3,interactive
183446,test,6,2,2,interactive
183595,test,3,2,3,interactive
183651,test,3,2,2,interactive
183818,test,7,2,2,interactive
183897,test,2,2,2,interactive
183954,test,13,1,2,interactive
184098,test,2,2,2,interactive
184099,test,11,2,3,interactive
184139,test,1,1,2,other
184229,test,10,2,20,interactive
184311,test,5,2,3,interactive
184380,test,8,2,3,interactive
184395,test,8,1,1,other
184413,test,2,2,2,interactive
184569,test,2,2,2,interactive
184592,test,2,1,2,interactive
184688,test,12,5,66,interactive
184727,test,4,1,2,interactive
184741,test,4,1,1,other
184744,test,8,2,2,interactive
184904,test,3,1,1,other
184912,test,2,2,2,interactive
184961,test,4,2,3,interactive
185046,test,2,2,2,interactive
185261,test,7,2,2,interactive
185369,test,8,1,1,other
185613,test,3,1,2,interactive
185633,test,2,2,2,interactive
185819,test,2,2,2,interactive
185833,test,9,2,2,interactive
185866,test,10,1,1,other
185917,test,4,1,1,other
185918,test,10,2,2,interactive
185973,test,3,2,3,interactive
186066,test,10,2,3,interactive
186189,test,4,2,2,interactive
186193,test,9,2,3,interactive
186250,test,7,2,2,interactive
186272,test,3,2,2,interactive
186331,test,4,2,3,interactive
186391,test,10,2,2,interactive
186465,test,3,1,3,interactive
186644,test,8,2,2,interactive
186695,test,3,2,2,interactive
186752,test,4,2,3,interactive
186861,test,3,2,2,interactive
186901,test,6,1,3,interactive
186985,test,4,2,2,interactive
187057,test,6,2,2,interactive
187118,test,2,2,2,interactive
187152,test,2,2,2,interactive
187178,test,9,1,1,other
187231,test,4,1,2,interactive
187364,test,5,2,2,interactive
187417,test,3,1,2,interactive
187494,test,4,1,2,interactive
187522,test,2,2,2,interactive
187645,test,2,2,2,interactive
187735,test,7,1,4,interactive
187864,test,4,2,4,interactive
187911,test,2,2,2,interactive
187929,test,2,2,2,interactive
187965,test,9,2,2,interactive
188199,test,9,2,3,interactive
188239,test,2,2,2,interactive
188307,test,2,2,2,interactive
188368,test,2,2,2,interactive
188375,test,5,2,5,interactive
188376,test,2,1,2,interactive
188465,test,2,2,3,interactive
188596,test,2,2,2,interactive
188634,test,4,3,4,interactive
188770,test,2,2,2,interactive
188844,test,8,5,11,interactive
188859,test,2,2,2,interactive
188882,test,5,2,2,interactive
188893,test,2,2,2,interactive
188997,test,3,2,2,interactive
189090,test,3,2,4,interactive
189203,test,3,1,1,other
189298,test,8,1,3,interactive
189347,test,8,1,1,other
189413,test,2,2,2,interactive
189641,test,6,1,3,interactive
189646,test,6,1,2,interactive
189658,test,7,1,3,interactive
189848,test,2,2,4,interactive
189892,test,2,1,1,other
189897,test,4,2,2,interactive
189989,test,8,2,3,interactive
190023,test,8,1,3,interactive
190150,test,6,1,2,interactive
190192,test,9,1,2,interactive
190212,test,3,2,3,interactive
190344,test,2,1,1,other
190426,test,5,2,4,interactive
190500,test,8,2,2,interactive
190508,test,2,2,2,interactive
190532,test,2,1,2,interactive
190605,test,6,2,2,interactive
190713,test,2,2,2,interactive
190754,test,5,2,2,interactive
190768,test,4,2,5,interactive
190823,test,6,2,2,interactive
190888,test,2,2,2,interactive
190892,test,2,2,2,interactive
190936,test,6,2,2,interactive
190944,test,2,2,2,interactive
191067,test,2,2,2,interactive
191103,test,3,2,3,interactive
191397,test,2,2,2,other
191448,test,2,2,2,interactive
191535,test,10,1,2,interactive
191540,test,7,1,1,other
191630,test,2,2,2,interactive
191715,test,6,2,2,interactive
191764,test,8,2,2,interactive
191783,test,2,2,2,interactive
191791,test,2,1,4,interactive
191859,test,3,1,2,interactive
191885,test,2,2,2,interactive
191889,test,3,2,2,interactive
191923,test,7,1,2,interactive
191975,test,2,2,2,interactive
191982,test,3,2,2,interactive
191983,test,12,2,4,interactive
192074,test,6,1,2,interactive
192126,test,4,2,3,interactive
192131,test,5,1,2,interactive
192212,test,7,2,2,interactive
192248,test,2,1,2,interactive
192257,test,1,1,4,other
192258,test,5,2,2,interactive
192287,test,2,1,3,interactive
192450,test,6,1,1,other
192550,test,6,2,2,interactive
192742,test,3,2,3,interactive
192787,test,3,1,2,interactive
192805,test,4,3,3,interactive
192878,test,3,2,2,interactive
193003,test,2,2,2,interactive
193038,test,2,1,3,interactive
193071,test,2,2,2,interactive
193359,test,3,2,2,interactive
193382,test,2,2,2,interactive
193386,test,9,2,2,interactive
193429,test,6,2,2,interactive
193478,test,3,2,2,interactive
193552,test,2,2,2,interactive
193697,test,9,1,2,interactive
193712,test,3,2,2,interactive
193726,test,3,2,2,interactive
193749,test,3,2,2,interactive
193776,test,2,1,1,other
193784,test,5,2,4,interactive
193800,test,2,1,2,interactive
193835,test,3,2,4,interactive
193874,test,7,1,3,interactive
193893,test,4,2,2,interactive
193894,test,4,2,2,interactive
193913,test,4,3,3,interactive
193927,test,8,2,6,interactive
193953,test,4,2,5,interactive
193966,test,1,1,3,other
194018,test,9,3,4,interactive
194145,test,4,4,4,interactive
194219,test,2,2,4,interactive
194250,test,3,2,2,interactive
194261,test,4,1,2,interactive
194302,test,3,1,1,other
194320,test,3,2,2,interactive
194428,test,8,2,2,interactive
194524,test,2,1,1,other
194609,test,2,2,2,interactive
194637,test,2,1,2,interactive
194667,test,10,2,2,interactive
194698,test,3,1,1,other
194701,test,2,2,2,interactive
194708,test,8,2,2,interactive
194711,test,2,1,2,interactive
194760,test,2,2,2,interactive
194766,test,4,2,2,interactive
194872,test,1,1,2,other
194908,test,2,2,3,interactive
194924,test,2,2,2,interactive
194979,test,2,2,3,interactive
195001,test,2,2,2,interactive
195013,test,6,1,1,other
195034,test,2,2,2,interactive
195219,test,2,2,2,interactive
195295,test,10,2,4,interactive
195335,test,8,1,2,interactive
195430,test,2,2,2,interactive
195453,test,8,2,2,interactive
195458,test,7,2,3,interactive
195526,test,2,2,2,interactive
195538,test,4,2,3,interactive
195750,test,9,2,2,interactive
195766,test,4,2,4,interactive
195805,test,7,1,2,interactive
195890,test,3,1,1,other
195928,test,10,2,2,interactive
195984,test,3,2,3,interactive
196125,test,4,2,2,interactive
196151,test,7,1,1,other
196235,test,2,2,2,interactive
196385,test,11,1,2,interactive
196515,test,2,2,2,interactive
196642,test,4,2,2,interactive
196661,test,2,2,2,interactive
196734,test,3,2,3,interactive
196821,test,2,2,2,interactive
196886,test,2,2,2,interactive
196892,test,2,2,2,interactive
196914,test,2,2,3,interactive
196943,test,4,2,3,interactive
196964,test,6,1,1,other
197036,test,5,1,3,interactive
197040,test,11,2,2,interactive
197071,test,3,2,2,interactive
197123,test,3,1,2,interactive
197199,test,2,1,1,other
197202,test,3,1,2,interactive
197263,test,2,2,2,interactive
197344,test,2,2,2,interactive
197417,test,6,1,1,other
197420,test,4,2,3,interactive
197430,test,6,2,2,interactive
197436,test,3,2,2,interactive
197478,test,8,2,2,interactive
197517,test,6,2,2,interactive
197571,test,3,3,3,interactive
197613,test,2,2,2,interactive
197632,test,2,2,2,interactive
197662,test,9,2,2,interactive
197669,test,2,2,2,interactive
197746,test,6,2,9,interactive
197766,test,4,2,3,interactive
197767,test,6,1,1,other
197779,test,11,2,2,interactive
197819,test,2,2,2,other
197877,test,2,2,2,interactive
198000,test,2,2,2,interactive
198001,test,2,2,2,interactive
198038,test,2,2,2,interactive
198042,test,2,2,2,interactive
198109,test,5,1,1,other
198207,test,5,1,4,interactive
198348,test,2,2,2,interactive
198379,test,3,1,2,interactive
198411,test,2,2,2,interactive
198464,test,2,1,1,other
198488,test,7,1,1,other
198526,test,4,2,2,interactive
198544,test,4,2,3,interactive
198552,test,4,2,2,interactive
198594,test,5,1,3,interactive
198633,test,5,2,3,interactive
198634,test,2,1,2,interactive
198688,test,3,1,1,other
198691,test,2,2,2,interactive
198698,test,6,1,4,interactive
198774,test,5,2,2,interactive
198781,test,4,2,3,interactive
198791,test,4,2,2,interactive
198817,test,2,1,2,interactive
198838,test,5,1,2,interactive
198886,test,7,1,5,interactive
199019,test,2,2,3,interactive
199036,test,4,3,4,interactive
199042,test,5,1,3,interactive
199049,test,2,2,2,interactive
199112,test,9,2,3,interactive
199231,test,3,2,4,interactive
199323,test,4,2,3,interactive
199421,test,9,1,1,other
199509,test,2,2,2,interactive
199525,test,12,2,3,interactive
199607,test,3,2,2,interactive
199663,test,2,2,3,interactive
199713,test,4,2,2,interactive
199736,test,2,2,2,interactive
199810,test,2,2,2,interactive
199819,test,10,1,2,interactive
199891,test,5,2,2,interactive
199907,test,7,2,2,interactive
199955,test,4,1,2,interactive
199959,test,2,1,3,interactive
200070,test,6,1,4,interactive
200097,test,6,1,1,other
200107,test,2,2,4,interactive
200194,test,2,2,2,interactive
200222,test,4,2,2,interactive
200249,test,4,2,2,interactive
200311,test,5,2,3,interactive
200333,test,6,2,2,interactive
200334,test,4,2,4,interactive
200425,test,1,1,25,other
200530,test,6,2,3,interactive
200610,test,2,2,2,interactive
200618,test,6,2,2,interactive
200721,test,2,2,2,interactive
200723,test,4,2,3,interactive
200810,test,4,2,3,interactive
200819,test,2,2,2,interactive
200874,test,2,2,2,interactive
200917,test,2,2,2,interactive
201168,test,2,2,3,interactive
201279,test,2,2,2,interactive
201291,test,4,1,3,interactive
201403,test,4,1,1,other
201554,test,2,2,2,interactive
201578,test,1,1,2,other
201584,test,3,1,2,interactive
201660,test,8,1,1,other
201766,test,1,1,6,other
201827,test,3,2,2,interactive
201835,test,2,2,2,interactive
201865,test,3,2,4,interactive
201992,test,3,2,2,interactive
202068,test,7,2,3,interactive
202078,test,4,2,3,interactive
202116,test,4,1,3,interactive
202145,test,8,1,1,other
202154,test,4,1,4,interactive
202281,test,3,2,2,interactive
202322,test,2,2,2,interactive
202641,test,2,2,2,interactive
202657,test,2,2,2,interactive
202698,test,5,1,1,other
202871,test,2,2,2,interactive
202923,test,2,2,2,interactive
203013,test,5,3,4,interactive
203047,test,8,1,1,other
203076,test,3,2,2,interactive
203114,test,8,1,1,other
203124,test,7,2,4,interactive
203224,test,2,2,2,interactive
203228,test,9,1,1,other
203259,test,3,2,2,interactive
203279,test,6,1,1,other
203297,test,7,2,2,interactive
203375,test,5,3,5,interactive
203562,test,11,2,2,interactive
203630,test,4,2,5,interactive
203831,test,6,2,2,interactive
203857,test,6,2,3,interactive
203941,test,4,1,3,interactive
203949,test,2,1,2,interactive
203953,test,2,2,3,interactive
203957,test,2,2,2,interactive
203963,test,5,2,2,interactive
203964,test,2,2,3,interactive
204029,test,8,1,3,interactive
204119,test,7,1,3,interactive
204130,test,4,1,2,interactive
204163,test,1,1,2,other
204175,test,9,2,2,interactive
204274,test,5,3,7,interactive
204329,test,13,1,1,other
204359,test,3,2,4,interactive
204419,test,2,1,1,other
204461,test,2,2,2,interactive
204494,test,2,2,2,interactive
204667,test,6,2,3,interactive
204788,test,4,1,1,other
204923,test,2,1,1,other
205013,test,10,2,3,interactive
205027,test,1,1,2,other
205052,test,8,1,1,other
205055,test,2,2,3,interactive
205380,test,6,2,2,interactive
205530,test,3,2,2,interactive
205555,test,4,2,3,interactive
205621,test,2,1,2,interactive
205633,test,3,2,2,interactive
205643,test,5,2,2,interactive
205650,test,4,2,2,interactive
205684,test,10,1,2,interactive
205766,test,2,1,2,interactive
205775,test,3,2,2,interactive
205776,test,12,2,2,interactive
205778,test,2,2,2,interactive
205823,test,2,2,2,interactive
205832,test,2,2,2,interactive
206056,test,4,2,3,interactive
206095,test,4,1,1,other
206142,test,2,2,3,interactive
206186,test,7,2,2,interactive
206225,test,7,2,2,interactive
206245,test,8,1,2,interactive
206295,test,13,2,2,interactive
206343,test,3,1,2,interactive
206576,test,7,1,1,other
206618,test,10,2,2,interactive
206645,test,9,3,4,interactive
206677,test,2,2,2,interactive
206719,test,3,1,1,other
206785,test,6,2,2,interactive
206892,test,5,2,2,interactive
206907,test,2,2,2,interactive
206970,test,4,2,3,interactive
